<unk> <unk> with dog on <unk> board in the water .,0,97580
a white and brown dog pulling frisbee from a hand .,0,388599
a <unk> <unk> at a table outside wearing an umbrella hat .,0,180487
a <unk> wearing a tie and a white shirt .,1,155285
a <unk> holding a white snow board <unk> <unk> other <unk>,0,256743
<unk> flying a <unk> kite on a beach .,1,232309
<unk> is a large group of business <unk> getting <unk> .,0,579240
<unk> children <unk> on green and white laptop computers .,1,433103
a <unk> <unk> in front of an open laptop .,0,437594
a <unk> in a baseball uniform <unk> in front of a fire place .,0,348263
a group of <unk> <unk> baseball <unk> during a game .,1,376416
a group of people <unk> the nintendo wii .,0,468954
a person with a hat sitting in a boat with <unk> fruit .,1,326217
<unk> are standing in front of a fruit display in a market .,1,227958
a pair of military <unk> cutting and <unk> a cake .,1,434459
a bunch of food is on <unk> at a market,1,69356
<unk> are <unk> different <unk> that are parked next to each other,0,388395
a <unk> <unk> <unk> bike in a room while a person <unk> <unk> and another <unk> <unk> the <unk> .,0,140487
<unk> in a bikini <unk> on a yellow surfboard,1,70426
a <unk> <unk> a <unk> on a <unk> .,1,76292
a <unk> <unk> is standing next to a motorcycle .,0,224322
a <unk> in a tennis <unk> walks on a court holding a towel and a racket .,1,408327
a <unk> standing next to a brick oven .,1,281111
<unk> <unk> <unk> motorcycles in a sidewalk <unk> .,0,365652
"a <unk> is sitting on a motorcycle , wearing a jacket .",1,240340
a person standing next to a large train .,1,36049
a <unk> sitting in front of a pizza covered in <unk> on a table .,0,252927
two <unk> are <unk> <unk> while <unk> is playing on the laptop .,1,479126
a smiling <unk> is using a cellphone <unk> .,0,132652
a <unk> jumping into the air in a living room .,0,10205
<unk> people are sitting and <unk> on a <unk> .,1,326970
two <unk> sitting at a table with a plate of pizza .,0,461467
a bride and groom are cutting a cake <unk> <unk> <unk> .,0,482275
two <unk> are standing around with a frisbee .,0,479808
<unk> people are looking at different television <unk>,1,411817
a <unk> in a black ski suit on a pair of skis .,0,499617
a <unk> sitting on a road with a suitcase .,0,386035
two <unk> under umbrellas on the street,1,397617
a young <unk> is eating out of a <unk> bowl,0,530061
a <unk> <unk> a white horse through a market .,1,139140
a tennis player is <unk> up to hit a <unk> .,0,345961
<unk> playing <unk> on the wii in the living room .,0,488346
a <unk> <unk> back with a <unk> on a field .,0,444913
a <unk> <unk> in front of a mirror with a camera,0,521509
a <unk> ski <unk> with people <unk> in <unk> <unk> .,0,509014
a baseball player at home plate ready to bat,1,115791
an <unk> <unk> in a blue <unk> <unk> on a cell phone .,0,386089
the <unk> is riding a <unk> on the back of <unk> bike .,1,399545
a <unk> <unk> <unk> a surf board in the ocean .,0,42501
a <unk> <unk> <unk> elephant laying down in the water .,0,1164
a <unk> looking <unk> at a tennis ball .,1,461945
the tennis <unk> <unk> each other over the <unk> .,1,236868
a young <unk> <unk> a giraffe at the zoo,0,48791
a <unk> working in a market <unk> <unk> produce and <unk> .,1,324435
the <unk> is taking a photo of <unk> in a <unk> <unk> .,0,505385
selfie of a young <unk> and <unk> luggage on a train,1,512151
an <unk> <unk> blowing out birthday candles on <unk> cake .,0,422155
a young <unk> with a <unk> green surf on a beach .,0,47732
a <unk> is holding a <unk> tennis racket in a <unk> large <unk> .,1,190081
a little <unk> <unk> holding a bowl of bananas .,1,519706
a <unk> standing in front of a tv playing wii .,1,373768
a <unk> cutting a cake with a knife .,0,559454
<unk> people sitting on yellow <unk> <unk> outside an <unk> building .,1,170992
a young person <unk> <unk> a bag hanging in a tree .,0,190499
a baby is <unk> <unk> playing with <unk> food .,0,232654
a <unk> in an <unk> <unk> <unk> <unk> on top of a horse .,0,568765
a <unk> <unk> fruit over a <unk> filled with bananas .,1,246629
a child standing in front of a television in a living room .,0,459121
a person riding a skate board on a <unk>,0,318543
a <unk> playing a video game with <unk> other people <unk> .,1,318138
a young <unk> with head <unk> on using a computer,1,318219
a <unk> petting the head of an elephant .,1,43535
an officer is <unk> the street with a bus <unk> .,0,299000
a young <unk> <unk> in the middle of a <unk> of <unk> .,1,523953
a <unk> <unk> <unk> <unk> on <unk> body <unk> <unk> <unk> under an umbrella .,1,153578
a <unk> wearing a red tie with <unk> <unk> ear <unk> .,1,84258
a <unk> <unk> is sitting in a bus looking <unk> from the window .,0,53580
a motorcycle <unk> with a helmet and <unk> <unk> on .,0,181296
a <unk> jumping in air playing a game of tennis,0,334021
a <unk> holding a drink and a video game controller .,1,492990
a couple of people that are laying on a couch,0,118966
a <unk> <unk> <unk> board <unk> up at the top of a wave,0,169514
the crowd is looking at <unk> covered in white <unk> .,1,329323
the <unk> <unk> around a market of <unk> .,1,375461
<unk> sitting at a table holding eating <unk> in <unk> hands over <unk> food .,1,284764
a baseball player is <unk> to a base .,1,97423
a young <unk> is throwing a frisbee to a <unk> in a <unk> lot with other children and people walking around .,1,521259
<unk> people are <unk> an elephant in a large body of water .,1,149165
<unk> is a <unk> and a <unk> playing a video game,0,230561
a person on a surfboard riding it in the water .,1,282680
<unk> <unk> of an <unk> <unk> a tennis ball,0,26817
"a baseball <unk> <unk> to hit a ball , with the <unk> <unk> <unk> .",0,107068
an <unk> watching <unk> a <unk> tennis player <unk> to <unk> the ball .,0,560143
a <unk> <unk> <unk> hand in a large bowl .,0,254589
the <unk> with the white towel on <unk> head head is holding a frisbee .,0,557556
a <unk> <unk> food from plates of <unk> and <unk> .,1,319221
a <unk> in a <unk> <unk> suit with a teddy bear,0,431954
a <unk> is playing with a frisbee in front of a car park sign .,1,29431
a baseball player holding a bat on top of a field .,1,421146
a <unk> <unk> <unk> on a cell phone .,0,183889
a <unk> with a cart of bananas reading a paper .,1,76994
a <unk> working on a motorcycle on an <unk> platform,0,304217
a tennis player looking up and <unk> to <unk> <unk> racket .,1,279879
a <unk> jumping a skateboard over an <unk> .,0,58335
a <unk> walks <unk> a car holding a kite .,0,67975
<unk> <unk> in their bathroom brushing their teeth .,0,552564
a young <unk> kicking a soccer ball down a field .,0,479953
a <unk> in a blue <unk> <unk> a green baseball bat .,0,386764
a <unk> <unk> on a body of water .,1,423113
a tennis player with a red shirt and white shorts taking a <unk> .,1,379162
the <unk> on the motorcycle <unk> up <unk> the car .,0,461751
<unk> are two people sitting at the table .,0,386424
a kite is flying over a <unk> beach,0,550103
a young <unk> <unk> a teddy bear in front of the camera .,1,159842
<unk> children holding teddy bears in a store .,0,118256
a <unk> watching <unk> child <unk> in a <unk> <unk> in a living room .,0,521419
a little <unk> standing <unk> a fence <unk> the elephant area,0,248069
<unk> <unk> and a bus parked outside a large building .,1,402967
a <unk> with a pizza hanging out of <unk> mouth,0,224337
a <unk> in a <unk> <unk> a frisbee over <unk> head .,0,385877
a <unk> in black shirt and <unk> playing tennis .,0,23121
a <unk> riding on the back of a brown horse .,0,370413
two <unk> <unk> <unk> <unk> in front of a <unk> .,1,366931
the two <unk> are <unk> <unk> from the computer .,0,574424
"a <unk> <unk> in bed reading a book , and petting a cat .",0,458255
an <unk> standing in a <unk> <unk> area with people <unk> <unk> their <unk> business,1,430073
a <unk> <unk> <unk> bicycle <unk> wearing <unk> <unk> .,1,309071
a <unk> and a dog <unk> <unk> an ocean beach .,1,273232
a <unk> with <unk> <unk> legs wearing zebra <unk> high <unk> .,1,39656
children are playing <unk> game in the ground .,1,113951
a <unk> and <unk> standing in front of <unk> .,1,8483
a group of basket ball <unk> in action on the court .,1,195851
a couple of <unk> on a road <unk> a truck .,0,434494
a little <unk> and <unk> sitting under an umbrella,1,428973
a <unk> with <unk> shirt <unk> with a tooth brush,0,459752
a <unk> is sitting at a table with bottles on it smiling .,0,265879
a young <unk> <unk> in a small blue wave .,0,498453
a young <unk> is sitting on the floor with a suitcase .,1,430989
a <unk> is using is phone to <unk> <unk> .,1,420347
a group of people eating food at an outdoor <unk>,0,233238
<unk> are <unk> people on <unk> small boat with <unk>,1,334511
a young <unk> is standing next to the banana tree .,1,184207
people sitting around a table and <unk> is using a blender,0,217154
a <unk> holding a knife in <unk> hand cutting a <unk> .,0,182424
a <unk> wearing a <unk> <unk> shirt <unk> a baseball <unk> in <unk> hand .,1,358019
a <unk> playing with a <unk> in front of teddy bears .,0,167452
<unk> are people standing next to <unk> elephants .,1,431432
a <unk> <unk> the tennis ball across the <unk> .,1,138180
a <unk> is <unk> in the <unk> blue water,1,27972
a <unk> <unk> to <unk> hanging from a <unk> on a <unk> wall .,0,294
a <unk> doing a trick on a skateboard at a skate park .,1,185838
a person jumping a skate board in the air,1,394246
a <unk> is riding the <unk> <unk> .,1,62198
a <unk> in white coat preparing a plate of food .,1,576704
a <unk> in an orange <unk> is sitting on a skateboard .,1,108495
a baseball player <unk> a baseball in a baseball game .,1,277761
a <unk> <unk> up <unk> kitchen with <unk>,0,538092
<unk> are a lot of <unk> that are out cooking on a photo,1,352127
a <unk> with a white helmet and a white shirt and <unk> skate <unk>,0,42737
a bus that is <unk> <unk> the subway <unk> for an airport .,1,10014
two <unk> eating at a child 's table with a dog watching <unk> .,0,292463
a <unk> doing a <unk> air trick on <unk> skateboard .,0,581357
a <unk> is walking through <unk> banana <unk> .,1,419989
a <unk> is jumping high on a skate board over a ramp,1,155007
a hand open to catch a orange <unk> through the air .,0,442205
a <unk> <unk> a cart filled with <unk> fruit and <unk> on it,1,241317
a lot of donuts that are in a <unk> .,1,131276
a <unk> on a skateboard <unk> across <unk> <unk> with people in the <unk> .,0,539565
a <unk> taking a picture of <unk> <unk> <unk> <unk> <unk> teeth .,0,463599
the <unk> <unk> is pouring the <unk> a glass of wine .,0,141673
a business <unk> <unk> a city with <unk> cell phone .,1,545100
the <unk> <unk> are <unk> for control of the ball .,0,445313
a <unk> and two <unk> holding a basket with a <unk> .,0,85340
the <unk> in the blue <unk> <unk> on the motorcycle .,0,419265
a <unk> is holding a bunch of green bananas in <unk> <unk> .,0,550162
a <unk> standing on a skateboard in the middle of the road,0,531299
a white <unk> police <unk> <unk> to <unk> cell phone .,0,133620
a young <unk> <unk> in a baseball <unk> <unk> a baseball bat .,0,263258
a <unk> people that <unk> <unk> <unk> in hand,1,252929
<unk> is sitting on a elephant and <unk> with the seat .,1,181256
a young <unk> next to a horse with a little <unk> .,0,339009
a <unk> <unk> <unk> <unk> toothbrush in the bathroom .,1,252403
a <unk> with a beard wearing a blue <unk> tie .,0,456558
a person <unk> <unk> while on a skateboard .,0,26690
<unk> with <unk> holding board over <unk> head,1,54527
two young <unk> holding tennis racquets on a tennis court .,1,17534
a baseball game in <unk> with the <unk> up to plate .,0,4736
a <unk> <unk> <unk> the water with a boat <unk> <unk> .,1,305545
a middle <unk> black <unk> is standing <unk> a table full of bananas .,1,8844
a <unk> with a microphone <unk> a board with <unk> <unk> in front of <unk> <unk> .,0,578391
<unk> people <unk> around a table eating a meal .,1,557679
a person sitting on a <unk> wall using a <unk> phone .,0,509526
a <unk> is holding a slice of red and white cake,1,63965
<unk> in <unk> <unk> <unk> the <unk> of the baseball,1,134926
a group of <unk> playing a game of frisbee .,1,82986
the <unk> <unk> over a baseball <unk> <unk> the <unk> <unk> .,1,464087
the <unk> is playing tennis on the court,1,228344
a <unk> jumping in the air holding <unk> a pole .,1,233711
a young child is holding <unk> kite and walking down a beach .,1,397151
a <unk> with an <unk> on and a <unk> standing in a <unk> kitchen .,0,130909
a <unk> <unk> is <unk> to hit a tennis ball .,0,495578
a <unk> <unk> to <unk> <unk> <unk> in a field .,0,62167
two <unk> <unk> <unk> soldiers riding on horses,0,68120
a <unk> holding a glass full of <unk> in <unk> right hand .,0,551243
a young <unk> is in blue and white playing tennis .,1,388215
a <unk> standing at a desk holding a case .,1,441995
a <unk> standing <unk> a bench in the street outside of <unk> buildings .,1,523454
two children sitting at a table eating food .,0,240727
an <unk> <unk> and <unk> sitting outside next to a table .,0,527102
a black and white photo of young <unk> and <unk> .,0,359039
a <unk> holding a <unk> up in <unk> hand and <unk> at it with the other hand .,0,178691
an <unk> <unk> <unk> wearing a bow tie is taking a selfie .,1,473109
a group of people are walking and <unk> is holding an umbrella .,0,346232
a <unk> is doing <unk> on <unk> skateboard .,0,213455
a couple of people that are on a tennis court,1,466090
a <unk> laying down on a park bench with a fence and statue in the <unk>,1,360434
a <unk> is <unk> up water <unk> at a sink .,0,382999
a person reading a book while <unk> in a bed .,0,207826
an elephant walks with <unk> <unk> through a <unk> <unk> in a <unk> city .,1,543547
a <unk> <unk> <unk> on a water board with the <unk> of a kite,0,543082
a <unk> swinging a tennis racquet on a court .,0,360480
a little <unk> is holding on to a branch,1,568630
a black and white photo of a <unk> playing an <unk> <unk> .,0,191693
a young <unk> doing <unk> on the street with a skateboard .,0,309859
<unk> is a <unk> <unk> is holding a <unk> board .,1,511407
a <unk> <unk> on a <unk> <unk> with <unk> hands up,1,408535
a large group of people eating around a table .,1,565389
two <unk> <unk> smiling together in a kitchen .,0,329957
a married couple in a <unk> with a wedding cake .,0,31041
a <unk> <unk> at <unk> phone while <unk> walks <unk> a food cart at a store .,1,136042
a motorcycle <unk> with <unk> person <unk> <unk> of <unk> .,0,84762
<unk> pouring into blender in kitchen with <unk>,0,147165
a <unk> <unk> <unk> <unk> while playing wii <unk> .,0,450889
<unk> are two <unk> on a bed eating <unk> <unk> .,0,551987
a <unk> <unk> a red bicycle with other <unk> in the <unk> .,0,555622
a <unk> <unk> at a tennis ball standing on a tennis court in the middle of a city .,1,566651
a young <unk> <unk> <unk> skiing on fresh snow .,0,491242
a group of people riding motorcycles down the street .,0,374987
young <unk> <unk> sitting <unk> a <unk> using an <unk> and a <unk> with glasses .,0,345993
<unk> <unk> on a <unk> street while <unk> <unk> .,1,427091
two <unk> on bikes with <unk> <unk> a backpack .,0,455675
a <unk> <unk> a tennis ball on the court,1,567276
a <unk> <unk> in bed with a cat <unk> on <unk> .,0,543836
a <unk> swinging a tennis racquet on a tennis court .,0,366569
the <unk> is putting <unk> into the parking meter .,0,95677
a <unk> tennis player in action <unk> a crowd .,0,137108
<unk> in <unk> are outside on a skateboard .,0,288528
a <unk> standing in front of an open <unk> next to a board .,0,511066
a <unk> <unk> is standing in front of a <unk> <unk> .,0,554433
a little <unk> sitting in a restaurant eating a meal .,0,136820
a <unk> sitting at a wooden dinner table near a tv .,1,181133
a <unk> and <unk> baby <unk> taking a selfie .,0,546475
a young <unk> wearing a suit coat and a tie .,0,245716
a young <unk> is holding a ball in the field,1,561901
a pair of <unk> in wet <unk> with surfboards <unk> <unk> the ocean .,1,326928
a baseball player swinging a bat on the field,1,517938
a <unk> <unk> in the field at baseball game .,0,9450
a <unk> of <unk> and <unk> in front of a tv .,0,43243
a young <unk> swinging a bat during a ball game .,0,206596
a couple of <unk> <unk> on top of a horse,0,448705
a <unk> working at a table covered with <unk> bowls .,1,198163
a <unk> flying a kite with an <unk> <unk> .,0,260465
people living in <unk> <unk> a market in <unk>,1,424351
a <unk> is catching a frisbee on a beach .,1,474465
a <unk> <unk> water in the air is <unk> .,0,463884
a <unk> is holding a cell phone to <unk> ear .,0,138175
<unk> playing tennis <unk> to <unk> a <unk> hit to the ball .,0,322937
the truck is driving <unk> a <unk> on a bicycle and <unk> on a motorcycle .,1,35966
a <unk> in <unk> shirt riding a skateboard on a ramp .,1,379784
<unk> <unk> next to <unk> while playing the wii,0,564868
two young <unk> with <unk> controllers in their hands .,0,188183
the <unk> is standing outside of the large buildings with <unk> umbrella .,0,545735
a <unk> that is jumping <unk> skateboard on <unk> track,1,381527
a tennis player preparing to <unk> the ball at a tennis <unk> .,0,443313
two <unk> <unk> of donuts and drinks <unk> in an <unk> .,0,198120
a little <unk> is <unk> out to <unk> an elephant 's <unk> while another elephant <unk> .,1,71361
a <unk> <unk> the <unk> <unk> on <unk> plates of food .,1,20788
long <unk> of motorcycle <unk> <unk> <unk> parked on the road .,0,562356
two <unk> holding wii remotes and <unk> <unk> their game on the television .,1,201045
a <unk> <unk> with two young <unk> at a table in a restaurant .,0,15345
a child <unk> skis to <unk> over the snowy ground .,0,52267
an <unk> <unk> <unk> while looking at a cell phone .,0,191577
a photo of a young person playing with a cell phone .,0,345229
<unk> <unk> in action on the soccer field .,0,224693
a <unk> standing <unk> a couple of <unk> <unk> motorcycles .,1,326368
an <unk> <unk> child wearing a green shirt eating a sandwich,1,553667
"<unk> <unk> the ball , on <unk> side of the tennis court , to <unk> to the other side",1,341678
a sitting child and <unk> <unk> outside of a <unk> cage .,1,218997
<unk> <unk> for picture in <unk> <unk> <unk> .,1,544655
the <unk> is holding paper over the toilet .,1,89281
<unk> <unk> are standing near an elephant <unk> .,0,566941
the person is holding a pair of green <unk> scissors .,0,189209
people <unk> and <unk> around a large hotel parking lot .,0,266981
"a person walking and <unk> on the front of a surfboard , in a <unk> body of water , with a person standing in the water <unk> the board .",1,346687
a <unk> <unk> <unk> on a <unk> on the <unk> floor .,1,276381
a skateboarder is <unk> on a set of <unk> .,0,308128
a <unk> with a baseball bat that is in the dirt .,0,501005
a <unk> carrying a surfboard on the <unk> of the beach .,0,489339
a large group of people are on motorcycles .,1,351875
a <unk> on a little <unk> team <unk> a bat at a baseball .,0,360274
<unk> people standing over two <unk> of donuts and <unk> .,1,202201
a child and two <unk> in a <unk> <unk> <unk>,1,520964
a <unk> holding a cell phone <unk> a <unk> face .,0,468121
a <unk> <unk> <unk> the water with <unk> surf board .,1,165133
a couple cut a cake next to a vase .,0,422982
a small child sitting in the grass with a frisbee,1,161586
<unk> <unk> <unk> at a table with a cake .,0,303520
a tennis player is <unk> <unk> <unk> with <unk> tennis racket on the ground .,0,580986
a <unk> <unk> truck <unk> at a <unk> .,1,365745
two people riding on the back of a red motorcycle and city .,1,80260
a <unk> walking <unk> dog on a <unk> <unk> road .,0,324158
a <unk> walks <unk> a path with <unk> umbrella on an <unk> <unk> <unk>,0,431364
a person at a restaurant taking a picture of a pizza .,0,544120
"a <unk> <unk> a <unk> at a wine <unk> , with a <unk> and a wall of wine in the <unk> .",0,386187
people at a <unk> talking to a <unk> .,0,331790
a <unk> with <unk> <unk> <unk> out with a <unk> in hand,1,440554
a person in a <unk> holding and looking at a <unk> phone .,1,490529
a <unk> swinging at a pitch on the baseball field .,0,412419
<unk> <unk> are hanging out on a <unk> boat .,1,441023
a <unk> <unk> at the table with a large pizza on it .,1,182245
"a <unk> sitting at a table in a restaurant , <unk> the window , and looking at <unk> phone .",0,508339
a tennis player <unk> <unk> <unk> <unk> <unk> for the ball to <unk> across the <unk> .,1,35206
<unk> <unk> in a large room with two getting their picture <unk>,0,65530
a <unk> on a cell phone <unk> <unk> a brick wall .,1,522637
a young child brushing <unk> teeth <unk> <unk>,0,545796
a young <unk> cutting paper with <unk> scissors,0,456254
group of people <unk> a small child ski on a snow <unk> .,0,538319
<unk> <unk> stand <unk> a couch playing a video game .,1,331777
a <unk> sitting on the ground with <unk> and <unk> .,1,392506
the large crowd of people stand on a sidewalk .,1,71752
a <unk> <unk> in front of <unk> stove preparing a meal .,1,95595
a <unk> is holding a tennis racket on a court,1,157938
a picture of a person holding <unk> food .,0,456578
a <unk> <unk> a <unk> holding a bird .,0,440529
a <unk> is using <unk> board to surf a wave,1,302990
a <unk> <unk> on the <unk> while food <unk> on the table .,1,488166
a <unk> <unk> <unk> <unk> <unk> from a <unk> <unk> .,1,258680
<unk> with beard <unk> arms with tie over <unk> .,0,568814
a <unk> on a beach holding a surf board .,0,98801
a <unk> and a little <unk> are eating at the table .,0,402802
a <unk> is <unk> a face with a cake,0,447208
a <unk> preparing to <unk> a frisbee outside .,1,328337
a person <unk> a <unk> of <unk> and <unk> on the stove top .,0,209755
a player in the <unk> throwing the baseball to <unk> <unk>,1,253838
<unk> <unk> of a <unk> holding baseball bat in the <unk> <unk>,0,574135
<unk> is a photo of a wii video game <unk> box .,0,26584
a <unk> in skis holding two ski <unk> <unk> a piece of luggage .,0,315773
people <unk> elephants laying in the water,1,81616
young <unk> are playing with a flying <unk> in a field of grass .,0,151781
two <unk> in uniform riding in an <unk> fire <unk> .,0,47419
a <unk> is standing on base and throwing the baseball .,1,247216
a young <unk> taking a picture of a <unk>,1,321867
a <unk> <unk> with a brown bear and <unk>,1,126123
a <unk> <unk> while eating a meal with <unk> <unk> .,0,281601
a <unk> is sitting in a <unk> area with <unk> bike .,1,133680
<unk> wearing a <unk> and white suit <unk> for the camera .,1,72255
the person is on <unk> skateboard <unk> up the ramp,0,370331
a young <unk> <unk> food in front of <unk> mouth .,1,514222
<unk> holding a black plate in front of <unk> face .,0,60132
a <unk> in the street <unk> on <unk> inside a brick oven,0,268239
a <unk> getting ready to catch a frisbee,1,138713
a <unk> is <unk> a <unk> yellow frisbee .,0,406676
an <unk> <unk> and <unk> sitting down,0,11115
a <unk> in a <unk> <unk> holding a <unk> cup .,1,553709
<unk> soccer <unk> are <unk> and playing a game .,1,205594
people riding on the backs of <unk> elephants,1,267191
a <unk> <unk> at a table using a laptop,0,308996
a <unk> sitting in front of a computer desk in front of a <unk> .,1,56455
a <unk> reading a <unk> <unk> on <unk> cellphone .,1,263202
a <unk> holding a tennis racquet on a tennis court,1,141002
a <unk> <unk> over <unk> for a tennis ball to hit,0,289059
a <unk> playing a video game at a <unk> <unk> .,1,173826
two children with a bat and <unk> stand <unk> to hit the ball .,0,547300
a person in a <unk> <unk> <unk> through the water on a board,1,342013
a <unk> using <unk> skateboard to <unk> down a skateboard ramp at a skateboard park .,0,241882
a <unk> on a skateboard <unk> over the <unk> .,1,113989
a large parking lot with <unk> sitting on motorcycles,0,222771
a <unk> standing in front of a group of <unk> getting ready to <unk> a <unk> to another <unk> .,0,560797
a <unk> is petting a dog while in the street with other <unk>,0,133608
hands cutting a piece of paper with <unk> <unk> on a table .,1,175611
a <unk> <unk> to <unk> a frisbee on the beach .,1,472472
a <unk> <unk> a sign for the <unk> <unk> .,0,340922
<unk> blowing out white candles on top of a brown cake .,0,211825
<unk> is a <unk> that is taking a pizza out of the oven,1,239444
a person on <unk> cell phone in a large crowd of people .,0,459272
a baby <unk> on a yellow <unk> while sitting on a <unk> .,0,565326
a <unk> baseball player on a field holding a baseball bat .,1,432453
a <unk> playing tennis in <unk> in front of a large crowd .,1,463272
a <unk> in a skirt is holding a tennis racket,0,70020
a group of people are standing around playing wii,0,400238
<unk> <unk> up in the air to <unk> the tennis ball .,0,257443
a young baseball player is throwing a ball,1,538858
the skateboard <unk> is doing a trick <unk> down .,0,388439
a <unk> <unk> on a large bed under a <unk> <unk>,1,199551
a <unk> of a field and road <unk> from outside of a <unk> window .,1,441921
<unk> in bathroom holding toothbrush with <unk> <unk> on,0,193405
a <unk> <unk> <unk> of <unk> board at a beach .,1,220584
a young <unk> playing tennis on a grass court .,1,46155
a <unk> <unk> on a bed holding a laptop .,0,221562
a group of young <unk> sitting in front of laptop computers .,1,398722
a large group of people at a <unk> wine <unk> <unk> .,0,112586
a tennis player taking a <unk> a the ball during a tennis <unk> .,0,409211
a <unk> in a red shirt and black tie looking out a window .,0,28702
<unk> is a picture <unk> of two people at a restaurant,1,278627
a baseball player pitching a ball on top of a field .,1,292697
<unk> in a <unk> <unk> <unk> to <unk> into a wave .,1,93685
group of people sitting in a room with a <unk> in the middle,0,53802
the <unk> is working on riding the <unk> wave .,0,560718
a <unk> room with <unk> covered in computers .,1,347390
"baseball game close up of <unk> , <unk> and baseball <unk> .",1,427256
a <unk> holding a snow <unk> next to a young <unk> in the snow .,1,289323
a <unk> <unk> of a <unk> in a bun with <unk> .,0,413358
two <unk> <unk> is <unk> <unk> water and trees,1,575637
a person <unk> another while cutting a cake .,1,570471
a <unk> <unk> <unk> a bicycle parked <unk> a parking meter .,1,258078
a little <unk> sitting on top of a bed holding a remote .,1,414034
a person on skis posing for a picture .,0,37846
a person <unk> in the back of their <unk> with a dog and <unk> the dog .,0,20671
"the <unk> <unk> <unk> a train , and are <unk> <unk> <unk> the city bus .",1,322922
a <unk> with glasses looking at <unk> food that <unk> is holding .,1,443712
<unk> is doing <unk> at the <unk> that is <unk> .,0,120420
"a <unk> in <unk> , a jacket and a helmet <unk> on a <unk> blue motorcycle outside flying <unk> motorcycles .",0,357758
a <unk> is skiing down a hill <unk> a sign,0,499255
a person is sitting at a table with food,0,548337
the <unk> <unk> <unk> <unk> on <unk> <unk> .,0,404687
two young <unk> standing on a lush green park .,0,210457
a baseball player <unk> and holding <unk> <unk> <unk> the ground,1,280976
a <unk> <unk> for hot dogs at a <unk> <unk> <unk> .,0,82462
a <unk> at bat holding the bat with the <unk> and <unk> <unk> <unk>,0,417854
a <unk> playing frisbee inside of an <unk> <unk> building .,0,570781
a young child riding a horse looking of their <unk>,0,380634
a <unk> standing near a bus watching <unk> <unk> <unk> .,1,564276
a young <unk> in a shirt <unk> while wearing a tie and fake <unk> .,0,10779
the two <unk> are <unk> for control of the soccer ball .,0,478567
a baseball player at bat with the <unk> and <unk> <unk> <unk> .,0,80698
the <unk> is <unk> <unk> <unk> slice of pizza .,1,444887
a <unk> throwing up a tennis ball during a <unk>,1,278323
<unk> <unk> <unk> on the beach with two of <unk> holding <unk> <unk> umbrellas .,0,406147
two small baseball <unk> each <unk> on <unk> .,1,125404
a <unk> tennis player <unk> in <unk> on an <unk> court .,1,25508
a little <unk> <unk> on the couch while using a laptop,0,438531
a child playing with a <unk> bat and ball in a <unk> next to a garage .,0,235836
a <unk> is sitting on top of an elephant in the water .,1,51549
a <unk> <unk> a skateboard trick in a <unk> .,0,38601
people playing frisbee and a <unk> in white holding a bat,0,195896
a giraffe <unk> a <unk> <unk> a <unk> of <unk> across the <unk> .,0,401123
a <unk> on a horse at a <unk> station .,1,382111
<unk> is an <unk> of a <unk> <unk> a frisbee .,0,352582
<unk> <unk> a young <unk> <unk> into the surf with <unk> board .,1,51157
a <unk> in a <unk> <unk> at a street corner .,1,16076
a <unk> on a surfboard in the middle of a wave .,0,167962
a <unk> is standing near a <unk> on a skateboard .,1,332292
the <unk> on the motorcycle does <unk> <unk> <unk> hands on the <unk> .,0,568107
a <unk> is sitting in a corner talking on the <unk> .,1,262235
a person is swinging from a traffic light pole .,1,146855
a <unk> holding a tennis racket up with a tennis ball in air and <unk> <unk> <unk> .,1,414698
a <unk> <unk> a cup of coffee .,0,268541
a group of people standing next to each other with <unk> of <unk> holding video game controllers,1,115146
<unk> <unk> sitting in a <unk> living room talking .,0,528062
a group of people sitting at a <unk> looking at a <unk> .,1,396110
a close up of a person wearing a <unk> and a tie,1,418300
two <unk> riding on the backs of two elephants .,1,251042
a <unk> in black shirt in living room with <unk> and coffee table .,0,351489
an <unk> with <unk> <unk> <unk> <unk> head on a <unk> .,1,354307
a <unk> is on the ground <unk> the <unk> of another <unk> on a tennis court,1,119563
people in a park and a <unk> <unk> to <unk> <unk> kite .,0,409491
an <unk> <unk> playing soccer in a field .,1,444927
two people standing in a room playing nintendo wii,0,337814
a couple of people on laptops on a table .,0,490939
people are standing in a kitchen with <unk> <unk> <unk> <unk> person <unk> a drink .,0,236023
a young <unk> playing with a <unk> <unk> while sitting on the floor .,0,127880
a small child standing up in a room with a remote control in <unk> hand and the other hand <unk> out .,0,475813
<unk> walking with two dogs over a <unk> .,1,270744
a young <unk> with a stuffed animal is reading on a bench .,1,252468
a <unk> does a trick on <unk> skateboard .,1,245660
a <unk> with a head <unk> and <unk> <unk> .,1,78703
a <unk> with glasses and wearing a tie .,0,283761
group of <unk> at a market filled with fruit .,1,452414
a small <unk> cutting into <unk> <unk> <unk> <unk> birthday cake .,1,390731
a <unk> holding two skateboards standing in a parking lot .,1,64015
a <unk> walking <unk> cows down a road .,1,246064
a little <unk> <unk> a bag of <unk> and a <unk> is smiling at <unk>,1,232894
a person <unk> on a surf board in the ocean,0,300408
a <unk> holding a baseball bat while <unk> on a field .,1,232243
a person with an <unk> down skate board,1,525439
a bunch of <unk> on their skateboard with their <unk> on .,0,306343
a <unk> standing in front of a tv holding a remote .,1,435321
